datetime;prec.ww;WaPo.day;temp.mt;temp.max.mt;temp.min.mt;vpd.mt;ppfd;gstr.mt.sum;GPP_DT;Reco_DT;Fq_mmol;Fqt_mmol;Fqe_mmol;Fc_umol;Fcp_umol;Fcr_umol;NEE;GPP/Trans
2018-01-01;4.3;100.0;4.46666666666667;8.8;1.2;0.182703025414791;3.37338;0;0.13507890302743938;2.8657518669681092;86.76802564216794;0.12761892290536078;86.64040671926257;7652.768751274939;-1.5154867756750554;7654.284238050614;2.7306729639406697;1.0584551252451075
2018-01-02;5.7;100.0;1.70416666666667;3.8;-0.7;0.159026903020215;2.3886;0;0.08024704781254284;1.9640510773354436;157.34887699447407;0.006103065275469008;157.34277392919861;20600.456794631416;-0.09284526570331375;20600.54963989712;1.8838040295229008;13.148646490001045
2018-01-03;17.8;100.0;2.52708333333333;8.4;0.3;0.18475586839698;2.0799;0;0.09748796354157126;2.2667279781887095;377.8152108347529;0.07776717348631075;377.73744366126664;47998.88014857099;-0.9178880507497437;47999.798036621745;2.1692400146471384;1.2535875893539057
2018-01-04;27.2;100.0;2.63541666666667;5.1;0.5;0.128644826883823;2.16198;0;0.08669646262029888;2.224098505117876;42.8198553715142;0.060712414725667685;42.75914295678853;5642.934842769559;-1.2085635358692057;5644.143406305428;2.1374020424975773;1.4279857424884435
2018-01-05;19.8;100.0;7.58333333333333;11.9;5.2;0.143288440156769;7.4763;0;0.44383821571448484;3.7762544624947476;372.54219583621887;0.31026582470476566;372.23193001151407;21454.386011524646;-3.677529279302043;21458.063540803945;3.3324162467802627;1.4305095191738257
2018-01-06;0.0;100.0;7.59583333333333;11.4;5.2;0.204052592429554;7.87806;0;0.5117701289083232;3.6685545880647052;0.5263293622516269;0.2495968860525914;0.27673247619903535;1.1189119841708468;-3.6257059290583076;4.744617913229154;3.1567844591563823;2.0503866734959604
2018-01-07;0.0;100.0;4.525;8.2;1.8;0.154647504658213;6.21846;0;0.3083692382849514;2.491194786508156;0.21062686280066242;0.11375006462326093;0.09687679817740141;-0.3298497684750477;-1.8094046593009117;1.479554890825864;2.182825548223205;2.7109368184208704
2018-01-08;0.0;100.0;1.36875;8.2;0.2;0.0124539140919446;3.18078;0;0.18865712101174484;1.848996255799972;0.7529596977104178;0.42270642221634624;0.3302532754940716;-2.6329042216285807;-8.143756453540806;5.510852231912226;1.660339134788227;0.4463076761942071
2018-01-09;0.0;100.0;9.90833333333333;13.4;7.1;0.283429187740849;7.59942;0;0.4365752545114045;4.2375275490399;62.975991788377065;0.22214926832954138;62.75384252004753;4752.712043136923;-1.584274777639716;4754.296317914563;3.8009522945284955;1.9652338168576753
2018-01-10;0.0;100.0;5.60416666666667;8.3;1.1;0.205694866815304;3.70692;0;0.29966497066926373;2.6131139813732776;0.3129369977387754;0.19349114567187733;0.11944585206689805;0.6332359747552349;-1.9114077490527746;2.5446437238080097;2.313449010704014;1.5487270470631054
2018-01-11;0.0;100.0;-0.733333333333333;1.9;-2.5;0.003558261169127;5.48298;0;0.3404135364558583;1.1992304601545722;;;;;;;0.858816923698714;
2018-01-12;1.3;100.0;-0.160416666666667;1.5;-1.4;0.0151910380681961;1.85418;0;0.08429859192951679;1.2912607117273465;0.4838662365994993;0.4793534961792116;0.0045127404202877;-2.033824301553471;-9.2397863429799;7.20596204142643;1.2069621197978297;0.17585892791319255
2018-01-13;0.3;100.0;-2.07916666666667;-0.4;-3.7;0.0;0.86598;0;0.07312744161739997;0.947771099699914;7300.846548422653;0.00551860063768999;7300.841029822014;1200867.7889679049;-0.1328643902431748;1200867.9218322951;0.8746436580825141;13.251084182096227
